tool_link,tool_link_host,tool_link_path,stars_count,forks_count,watchers_count,releases_count,size_KB,commit_total_number,last_commit_date,first_commit_date,maintenance_period_days,commit_number_2010_2011,commit_number_2011_2012,commit_number_2012_2013,commit_number_2013_2014,commit_number_2014_2015,commit_number_2015_2016,commit_number_2016_2017,commit_number_2017_2018,commit_number_2018_2019,issues_all_count,issues_open_count,issues_closed_count,pr_all_count,pr_open_count,pr_closed_count,languages,requirements_txt
https://github.com/stratosphereips/StratosphereLinuxIps,github.com,/stratosphereips/StratosphereLinuxIps,123,32,123,0,18643,340,2019-02-09T16:23:06,2015-12-08T16:35:04,1158,0,0,0,0,0,16,138,170,3,86,30,56,15,2,13,{'Python': 79804},
https://github.com/stufus/reconerator,github.com,/stufus/reconerator,91,14,91,0,31,4,2018-07-25T10:56:06,2018-07-25T10:19:41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,{'C#': 32026},
https://github.com/stuhli/dfirtrack,github.com,/stuhli/dfirtrack,144,34,144,0,1113,455,2019-09-06T19:24:47,2018-11-11T22:11:56,298,0,0,0,0,0,0,0,0,79,29,10,19,3,0,3,"{'Python': 784503, 'HTML': 490257, 'JavaScript': 6068, 'CSS': 1788, 'Shell': 522, 'Dockerfile': 430}","django
django_q
djangorestframework
gunicorn
psycopg2-binary
PyYAML
requests
xlwt
mkdocs"
https://github.com/subfinder/subfinder,github.com,/subfinder/subfinder,1637,213,1637,5,513,414,2019-10-17T13:19:17,2018-03-31T09:44:58,565,0,0,0,0,0,0,0,0,404,176,30,146,73,1,72,"{'Go': 126895, 'Shell': 4321, 'Dockerfile': 367}",
https://github.com/sud0woodo/DCOMrade,github.com,/sud0woodo/DCOMrade,190,41,190,0,256,81,2018-11-30T12:34:36,2018-10-16T15:35:16,44,0,0,0,0,0,0,0,0,81,1,1,0,0,0,0,"{'PowerShell': 57468, 'Python': 6055}",
https://github.com/sullo/nikto,github.com,/sullo/nikto,3332,558,3332,0,4244,1203,2019-10-14T15:02:03,2012-11-24T04:24:29,2515,0,0,24,187,224,232,240,107,115,634,89,545,311,3,308,"{'Perl': 214105, 'HTML': 109739, 'Roff': 9766, 'Dockerfile': 1242}",
https://github.com/sundowndev/PhoneInfoga,github.com,/sundowndev/PhoneInfoga,854,246,854,9,990,343,2019-09-21T13:59:16,2018-10-25T09:19:06,331,0,0,0,0,0,0,0,0,122,141,12,129,47,0,47,"{'Python': 29868, 'Dockerfile': 709, 'Shell': 283}","phonenumbers==8.10.2
colorama==0.4.1
requests==2.20.0
selenium==3.141.0
beautifulsoup4==4.7.1
html5lib==1.0.1
config==0.4.2"
https://github.com/sweetsoftware/Ares,github.com,/sweetsoftware/Ares,892,382,892,0,19827,86,2017-12-07T22:25:40,2015-10-18T12:24:38,781,0,0,0,0,0,39,28,19,0,71,24,47,19,8,11,"{'Python': 31038, 'HTML': 9956, 'JavaScript': 9606, 'CSS': 7152, 'Shell': 319}","altgraph==0.14
certifi==2017.11.5
chardet==3.0.4
click==6.7
EasyProcess==0.2.3
Flask==0.12.2
Flask-Script==2.0.6
Flask-SQLAlchemy==2.3.2
future==0.16.0
gunicorn==19.7.1
idna==2.6
itsdangerous==0.24
Jinja2==2.10
macholib==1.8
MarkupSafe==1.0
olefile==0.44
pefile==2017.11.5
Pillow==4.3.0
pygeoip==0.3.2
PyInstaller==3.3
pyscreenshot==0.4.2
requests==2.18.4
SQLAlchemy==1.1.15
urllib3==1.22
Werkzeug==0.12.2"
https://github.com/swimlane/pyattck,github.com,/swimlane/pyattck,119,30,119,0,37,23,2019-09-13T15:48:34,2019-01-07T16:39:30,248,0,0,0,0,0,0,0,0,0,10,3,7,4,0,4,"{'Python': 28534, 'Batchfile': 787, 'Makefile': 580, 'Dockerfile': 270}",requests
https://github.com/swisskyrepo/SSRFmap,github.com,/swisskyrepo/SSRFmap,818,156,818,0,548,63,2019-10-04T17:36:14,2018-10-15T19:08:26,353,0,0,0,0,0,0,0,0,36,16,3,13,9,0,9,"{'Python': 63163, 'Java': 742, 'Dockerfile': 230}","Flask==1.0.2
requests==2.21.0"
https://github.com/swisskyrepo/Wordpresscan,github.com,/swisskyrepo/Wordpresscan,329,128,329,1,12629,67,2019-07-29T16:07:58,2017-02-17T19:36:01,891,0,0,0,0,0,0,0,58,4,30,11,19,10,0,10,{'Python': 38105},"backports-abc==0.5
certifi==2017.7.27.1
chardet==3.0.4
idna==2.6
lxml==4.1.0
requests==2.18.4
singledispatch==3.4.0.3
six==1.11.0
tornado==4.5.2
urllib3==1.22
pwntools==3.12
safeurl==0.0.7"
https://github.com/synhack/mercure,github.com,/synhack/mercure,0,0,0,0,0,1,2018-05-14T09:36:18,2018-05-14T09:36:18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,{},
https://github.com/sysdevploit/put2win,github.com,/sysdevploit/put2win,80,23,80,0,48,35,2019-02-22T10:54:04,2018-09-26T16:30:23,148,0,0,0,0,0,0,0,0,20,1,0,1,1,0,1,{'Shell': 2645},
https://github.com/sysdream/hershell,github.com,/sysdream/hershell,323,64,323,0,26,20,2019-07-15T12:46:02,2018-01-18T10:36:45,543,0,0,0,0,0,0,0,0,18,6,1,5,0,0,0,"{'Go': 7961, 'Makefile': 1313}",
https://github.com/sysdream/pysqli,github.com,/sysdream/pysqli,123,32,123,0,526,21,2013-03-25T21:51:59,2012-11-03T20:44:58,142,0,0,15,6,0,0,0,0,0,3,2,1,1,0,1,"{'Python': 78925, 'PHP': 926}",
https://github.com/sysinsider/usbtracker,github.com,/sysinsider/usbtracker,61,19,61,0,4298,23,2015-08-13T17:47:25,2015-01-31T21:48:12,193,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,{'Python': 9433},
https://github.com/syvaidya/openstego,github.com,/syvaidya/openstego,341,82,341,17,4687,125,2019-06-16T14:52:42,2007-12-07T18:43:23,4208,2,18,0,0,2,1,3,11,5,33,4,29,1,0,1,"{'Java': 490857, 'NSIS': 8205, 'Shell': 97, 'Batchfile': 50}",
https://github.com/t-d-k/LibreCrypt,github.com,/t-d-k/LibreCrypt,579,58,579,4,41686,339,2016-08-12T19:46:52,2014-06-19T16:40:39,785,0,0,0,0,139,194,6,0,0,73,49,24,4,1,3,"{'Pascal': 6413725, 'C': 2747887, 'HTML': 438685, 'Batchfile': 67971, 'Objective-C': 43792, 'CSS': 13456, 'C++': 9091, 'Shell': 7458, 'Inno Setup': 6657, 'JavaScript': 960}",
https://github.com/t00sh/rop-tool,github.com,/t00sh/rop-tool,549,105,549,9,521,200,2019-02-21T13:39:27,2014-02-05T22:26:49,1841,0,0,0,0,27,132,9,3,28,1,0,1,0,0,0,"{'C': 447942, 'Shell': 9537, 'C++': 5982, 'Makefile': 2825, 'Perl': 1385}",
https://github.com/t0thkr1s/revshellgen,github.com,/t0thkr1s/revshellgen,90,21,90,0,1667,12,2019-09-10T09:28:34,2019-09-02T22:32:28,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,{'Python': 7437},
https://github.com/t2mune/nield,github.com,/t2mune/nield,22,6,22,2,609,38,2016-04-20T16:05:06,2014-12-09T14:53:43,498,0,0,0,0,18,16,4,0,0,2,0,2,1,0,1,"{'C': 470580, 'Makefile': 46064, 'Shell': 45291, 'M4': 5209}",
https://github.com/t4d/PhishingKitHunter,github.com,/t4d/PhishingKitHunter,135,38,135,0,30,20,2019-01-21T22:17:54,2017-05-02T08:34:07,629,0,0,0,0,0,0,0,15,2,1,0,1,0,0,0,"{'Python': 10771, 'Dockerfile': 847}","tqdm
PySocks
python-whois"
https://github.com/t6x/reaver-wps-fork-t6x,github.com,/t6x/reaver-wps-fork-t6x,1020,306,1020,7,2186,278,2019-10-08T03:01:37,2015-04-11T16:44:09,1640,0,0,0,0,0,1,0,185,52,271,17,254,84,2,82,"{'C': 1952691, 'Makefile': 5413, 'Objective-C': 4039, 'Python': 2723, 'C++': 2430, 'M4': 2314, 'Shell': 1240}",
https://github.com/takuzoo3868/penta,github.com,/takuzoo3868/penta,52,13,52,0,3093,10,2019-10-15T17:20:38,2019-06-29T04:24:26,108,0,0,0,0,0,0,0,0,0,5,2,3,3,0,3,{'Python': 61337},"-i https://pypi.org/simple
beautifulsoup4==4.7.1
certifi==2019.6.16
chardet==3.0.4
dnspython==1.16.0
future==0.17.1
idna==2.8
pillow==6.0.0
python-nmap==0.6.1
python-whois==0.7.1
requests==2.22.0
selenium==3.141.0
soupsieve==1.9.2
urllib3==1.25.3"
https://github.com/target/strelka,github.com,/target/strelka,272,36,272,6,1573,176,2019-10-09T17:54:05,2018-09-21T00:40:07,383,0,0,0,0,0,0,0,0,40,117,5,112,95,2,93,"{'Python': 180211, 'Go': 32504, 'YARA': 16845, 'Dockerfile': 5182, 'Zeek': 3995}",
https://github.com/tatam/lama,github.com,/tatam/lama,18,5,18,2,44,42,2019-06-09T10:32:56,2017-11-18T11:28:11,567,0,0,0,0,0,0,0,23,16,24,9,15,0,0,0,"{'C': 34624, 'Makefile': 1396}",
https://github.com/tatanus/SPF,github.com,/tatanus/SPF,347,109,347,0,574,85,2019-08-08T01:56:43,2015-05-15T14:40:23,1545,0,0,0,0,0,62,3,12,3,28,17,11,4,2,2,"{'Python': 157740, 'CSS': 106009, 'JavaScript': 99453}",
https://github.com/taviso/rbndr,github.com,/taviso/rbndr,264,43,264,0,23,9,2017-12-10T16:20:02,2016-01-28T02:30:18,682,0,0,0,0,0,0,7,2,0,4,3,1,0,0,0,"{'C': 7900, 'HTML': 1537}",
https://github.com/tbalz2319/RapidRepoPull,github.com,/tbalz2319/RapidRepoPull,34,14,34,5,353,264,2019-07-08T04:55:14,2019-03-02T07:00:55,127,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,"{'Python': 6507, 'Shell': 3818, 'Dockerfile': 546}","atomicwrites==1.3.0
attrs==19.1.0
beautifulsoup4==4.7.1
bs4==0.0.1
certifi==2019.3.9
chardet==3.0.4
Click==7.0
colored==1.3.93
docopt==0.6.2
giturlparse==0.9.2
huepy==0.9.8.1
idna==2.8
more-itertools==7.0.0
pipreqs==0.4.9
pluggy==0.9.0
py==1.8.0
pytest==4.4.1
requests==2.21.0
six==1.12.0
soupsieve==1.9.1
termcolor==1.1.0
tld==0.9.3
urllib3==1.24.2
yarg==0.1.9"
https://github.com/tcstool/NoSQLMap,github.com,/tcstool/NoSQLMap,1156,354,1156,1,973,278,2019-08-13T05:23:35,2013-09-24T15:06:48,2148,0,0,0,50,103,10,31,56,13,92,13,79,47,0,47,"{'Python': 92958, 'PHP': 7172, 'Dockerfile': 321, 'HTML': 317, 'Shell': 36}",
https://github.com/tcstool/fireaway,github.com,/tcstool/fireaway,244,64,244,0,7258,21,2017-04-24T22:50:17,2016-09-03T14:46:28,233,0,0,0,0,0,0,16,5,0,1,1,0,0,0,0,{'Python': 28130},
https://github.com/tcstool/nosqlmap,github.com,/tcstool/nosqlmap,1156,354,1156,1,973,278,2019-08-13T05:23:35,2013-09-24T15:06:48,2148,0,0,0,50,103,10,31,56,13,92,13,79,47,0,47,"{'Python': 92958, 'PHP': 7172, 'Dockerfile': 321, 'HTML': 317, 'Shell': 36}",
https://github.com/te-papa/aws-key-disabler,github.com,/te-papa/aws-key-disabler,71,30,71,1,8954,38,2018-03-14T20:55:45,2016-05-04T20:05:38,679,0,0,0,0,0,0,31,3,4,3,0,3,3,0,3,"{'Shell': 10620, 'Python': 7730, 'JavaScript': 4999}",
https://github.com/technoskald/maltrieve,github.com,/technoskald/maltrieve,550,173,550,9,1553,342,2015-05-05T01:51:36,2013-01-29T02:30:09,825,0,0,0,64,89,189,0,0,0,185,34,151,69,5,64,"{'Python': 30726, 'Shell': 1206}",-e .
https://github.com/tehw0lf/airbash,github.com,/tehw0lf/airbash,278,54,278,0,70,68,2019-10-17T19:10:26,2018-04-18T23:53:29,546,0,0,0,0,0,0,0,0,55,14,1,13,10,0,10,"{'C': 17072, 'Shell': 16055}",
https://github.com/thalium/icebox,github.com,/thalium/icebox,181,30,181,1,254551,459,2019-07-11T08:17:24,2017-08-21T17:09:44,688,0,0,0,0,0,0,0,1,20,17,6,11,13,3,10,"{'C++': 1302907, 'C': 414754, 'Python': 53090, 'CMake': 35005, 'Batchfile': 499, 'Shell': 487}",
https://github.com/thcipriani/sshecret,github.com,/thcipriani/sshecret,48,2,48,0,20,4,2017-07-12T21:51:47,2017-07-04T17:12:18,8,0,0,0,0,0,0,0,4,0,2,2,0,1,1,0,{'Python': 10132},paramiko
https://github.com/theInfectedDrake/TIDoS-Framework,github.com,/theInfectedDrake/TIDoS-Framework,905,227,905,19,15714,770,2019-08-19T14:55:13,2018-06-08T07:10:48,437,0,0,0,0,0,0,0,0,745,82,8,74,20,2,18,"{'Python': 9488060, 'HTML': 234922, 'JavaScript': 54100, 'C++': 53166, 'Makefile': 35658, 'Batchfile': 21657, 'CSS': 18164, 'C': 13712, 'Shell': 7525, 'Dockerfile': 647}","sslyze
tldextract
lxml
pillow
scapy
pexpect
idna
bs4
six
tld
shodan
requests
python-nmap
google
emailprotectionslib
builtwith
mechanize
mysql
mysql-connector-python-rf
ptyprocess
dnslib"
https://github.com/thehackingsage/hacktronian,github.com,/thehackingsage/hacktronian,375,135,375,0,183,56,2018-11-21T09:15:30,2018-01-22T09:12:46,303,0,0,0,0,0,0,0,0,56,5,2,3,3,2,1,"{'Python': 54714, 'Shell': 3371}",
https://github.com/thehappydinoa/TP-Link-defaults,github.com,/thehappydinoa/TP-Link-defaults,26,16,26,0,753,8,2019-04-03T03:18:51,2018-07-01T04:38:43,275,0,0,0,0,0,0,0,0,4,3,1,2,2,1,1,{'Python': 2994},scapy>=2.4.0
https://github.com/thehappydinoa/iOSRestrictionBruteForce,github.com,/thehappydinoa/iOSRestrictionBruteForce,97,28,97,6,611,86,2018-09-09T14:57:38,2014-04-14T12:40:53,1609,0,0,0,0,1,0,0,17,68,9,3,6,0,0,0,"{'Python': 1808724, 'Shell': 668}",requests
https://github.com/thehappydinoa/rootOS,github.com,/thehappydinoa/rootOS,68,15,68,6,997,27,2019-09-29T22:21:30,2019-02-26T02:14:27,215,0,0,0,0,0,0,0,0,0,4,0,4,3,0,3,{'Python': 17534},
https://github.com/thelinuxchoice/blackeye,github.com,/thelinuxchoice/blackeye,1309,492,1309,0,8203,27,2019-02-12T10:39:05,2018-06-28T20:16:22,228,0,0,0,0,0,0,0,0,24,45,44,1,17,17,0,"{'HTML': 4432234, 'CSS': 1777109, 'PHP': 41386, 'JavaScript': 14681, 'Shell': 14123}",
https://github.com/thelinuxchoice/facebash,github.com,/thelinuxchoice/facebash,116,62,116,0,204,17,2018-07-24T12:29:25,2018-03-26T01:09:33,120,0,0,0,0,0,0,0,0,17,3,3,0,0,0,0,{'Shell': 11700},
https://github.com/thelinuxchoice/getwin,github.com,/thelinuxchoice/getwin,70,32,70,0,27,14,2018-12-06T20:13:07,2018-06-27T22:22:00,161,0,0,0,0,0,0,0,0,14,6,5,1,0,0,0,{'Shell': 6898},
https://github.com/thelinuxchoice/infog,github.com,/thelinuxchoice/infog,85,34,85,0,38,7,2018-06-19T02:43:54,2018-06-18T22:21:06,0,0,0,0,0,0,0,0,0,7,2,2,0,0,0,0,{'Shell': 17384},
https://github.com/thelinuxchoice/instainsane,github.com,/thelinuxchoice/instainsane,244,199,244,0,234,18,2018-12-23T09:57:54,2018-04-14T21:24:00,252,0,0,0,0,0,0,0,0,18,49,38,11,6,4,2,{'Shell': 33984},
https://github.com/thelinuxchoice/shellphish,github.com,/thelinuxchoice/shellphish,828,409,828,0,12733,67,2019-04-27T15:13:09,2018-06-22T21:38:14,308,0,0,0,0,0,0,0,0,66,43,31,12,6,5,1,"{'HTML': 2929441, 'CSS': 1777109, 'PHP': 30302, 'JavaScript': 14681, 'Shell': 14601}",
https://github.com/thelinuxchoice/userrecon,github.com,/thelinuxchoice/userrecon,819,195,819,0,26,10,2019-02-05T11:33:38,2018-08-11T13:03:11,177,0,0,0,0,0,0,0,0,6,21,20,1,8,7,1,{'Shell': 36488},
https://github.com/theopolis/uefi-firmware-parser,github.com,/theopolis/uefi-firmware-parser,340,83,340,8,498,156,2018-09-23T22:24:11,2014-01-28T05:23:47,1699,0,0,0,0,103,23,20,6,4,75,23,52,45,4,41,"{'Python': 451220, 'C': 238310, 'C++': 11353}","pefile
future"
https://github.com/thesp0nge/dawnscanner,github.com,/thesp0nge/dawnscanner,607,77,607,0,1712,979,2018-11-30T16:00:30,2013-04-04T13:08:30,2066,0,0,0,278,407,169,105,8,12,244,56,188,37,0,37,"{'Ruby': 638927, 'CSS': 915}",
https://github.com/thewhiteh4t/FinalRecon,github.com,/thewhiteh4t/FinalRecon,176,43,176,0,17,18,2019-08-22T11:23:28,2019-03-28T15:45:08,146,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,{'Python': 12789},"requests
ipwhois
beautifulsoup4
lxml"
https://github.com/thewhiteh4t/flashsploit,github.com,/thewhiteh4t/flashsploit,78,18,78,0,35,22,2019-09-03T05:50:45,2019-05-11T05:28:49,115,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"{'C++': 13635, 'Python': 12122}",
https://github.com/thewhiteh4t/killcast,github.com,/thewhiteh4t/killcast,88,9,88,0,13,26,2019-08-22T11:22:00,2019-01-09T16:41:55,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'Python': 5335},
https://github.com/thewhiteh4t/pwnedOrNot,github.com,/thewhiteh4t/pwnedOrNot,573,122,573,0,949,132,2019-09-03T05:59:17,2018-05-25T22:31:44,465,0,0,0,0,0,0,0,0,63,40,3,37,10,0,10,"{'Python': 11028, 'Dockerfile': 294}",
https://github.com/thewhiteh4t/seeker,github.com,/thewhiteh4t/seeker,548,200,548,0,11606,167,2019-09-23T18:17:18,2018-07-15T16:06:48,435,0,0,0,0,0,0,0,0,111,113,3,110,6,0,6,"{'Python': 9379, 'JavaScript': 4174, 'PHP': 2420, 'CSS': 1818, 'HTML': 1728, 'Shell': 1456, 'Dockerfile': 475}",
https://github.com/thomasskora/Burp-SessionAuthTool,github.com,/thomasskora/Burp-SessionAuthTool,34,13,34,0,19,19,2017-01-10T07:25:19,2013-03-08T13:14:02,1403,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,{'Python': 32058},
https://github.com/thombashi/tcconfig,github.com,/thombashi/tcconfig,398,42,398,69,1232,1329,2019-05-18T09:31:47,2016-01-17T16:24:10,1216,0,0,0,0,0,0,371,523,306,122,11,111,63,0,63,"{'Python': 269688, 'Shell': 2337, 'Makefile': 1028}",
https://github.com/thorshand/electionBuster,github.com,/thorshand/electionBuster,17,6,17,0,26519,202,2018-10-25T14:57:02,2014-07-04T20:09:06,1573,0,0,0,0,32,7,4,0,159,5,2,3,2,1,1,"{'Python': 50326, 'Shell': 39375, 'Perl': 7466, 'JavaScript': 3315, 'R': 2230, 'Awk': 1026}",
https://github.com/threat9/routersploit,github.com,/threat9/routersploit,7374,1429,7374,10,1810,781,2019-09-09T22:11:08,2016-03-30T11:47:30,1258,0,0,0,0,0,0,464,188,115,622,69,553,286,6,280,"{'Python': 1166532, 'Makefile': 1110, 'Shell': 721, 'Dockerfile': 170}","future
requests==2.21.0
paramiko
pysnmp==4.4.6
pycryptodome"
https://github.com/threatexpress/domainhunter,github.com,/threatexpress/domainhunter,737,164,737,0,74,27,2019-08-14T14:51:45,2017-03-01T11:17:15,896,0,0,0,0,0,0,0,10,13,16,3,13,7,2,5,{'Python': 29499},"requests
texttable==0.8.7
beautifulsoup4==4.5.3
lxml
pillow==5.0.0
pytesseract
urllib3
uuid"
https://github.com/threatstream/mhn,github.com,/threatstream/mhn,1779,531,1779,0,3780,1031,2019-10-16T17:29:07,2013-12-20T01:56:21,2126,0,0,0,4,548,127,117,79,28,724,137,587,215,24,191,"{'Python': 118240, 'Shell': 105648, 'HTML': 41522, 'JavaScript': 13782, 'Dockerfile': 3257, 'TSQL': 529}",
https://github.com/thusoy/uBlock,github.com,/thusoy/uBlock,5,0,5,0,86053,3336,2015-10-23T18:57:42,2014-06-23T00:00:34,487,0,0,0,0,1334,2002,0,0,0,0,0,0,0,0,0,"{'JavaScript': 1092359, 'CSS': 45531, 'HTML': 32448, 'Shell': 3138}",
https://github.com/tiagorlampert/CHAOS,github.com,/tiagorlampert/CHAOS,797,236,797,0,3084,98,2019-05-23T16:05:05,2017-07-11T06:54:56,681,0,0,0,0,0,0,0,40,17,44,13,31,5,1,4,{'Go': 44638},
https://github.com/tiagorlampert/sAINT,github.com,/tiagorlampert/sAINT,375,191,375,0,10849,28,2019-04-04T23:06:44,2017-11-18T18:43:26,502,0,0,0,0,0,0,0,25,1,19,15,4,1,0,1,"{'Java': 45139, 'Shell': 1613, 'Batchfile': 236}",
https://github.com/ticarpi/jwt_tool,github.com,/ticarpi/jwt_tool,362,69,362,0,55,21,2019-10-18T19:10:42,2017-01-23T21:13:50,997,0,0,0,0,0,0,0,8,3,8,1,7,3,0,3,{'Python': 16555},
https://github.com/tillmannw/honeytrap,github.com,/tillmannw/honeytrap,70,16,70,0,740,177,2017-05-24T09:22:16,2006-08-09T16:08:52,3940,3,0,0,1,0,11,0,4,0,3,2,1,1,1,0,"{'C': 486078, 'M4': 26007, 'Yacc': 6157, 'Makefile': 6003, 'Lex': 3496, 'Objective-C': 1354}",
https://github.com/tillson/git-hound,github.com,/tillson/git-hound,79,22,79,1,247,63,2019-09-08T23:51:48,2019-07-16T06:07:24,54,0,0,0,0,0,0,0,0,0,6,1,5,3,0,3,{'Go': 30020},
https://github.com/timbo05sec/autocrack,github.com,/timbo05sec/autocrack,69,27,69,0,5193,15,2018-04-16T21:55:22,2018-01-02T04:32:31,104,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,{'Python': 20042},
https://github.com/tintinweb/striptls,github.com,/tintinweb/striptls,154,34,154,5,113,53,2017-07-20T21:30:31,2016-01-29T20:13:35,538,0,0,0,0,0,0,50,3,0,6,0,6,4,0,4,{'Python': 82704},
https://github.com/tlkh/prowler,github.com,/tlkh/prowler,82,25,82,0,63744,97,2019-01-23T14:49:28,2017-12-15T14:41:45,404,0,0,0,0,0,0,0,44,52,4,3,1,1,0,1,"{'Python': 20416, 'Jupyter Notebook': 16910, 'HTML': 5788, 'JavaScript': 3485, 'CSS': 1642, 'Shell': 681}","dispy
pssh
paramiko
python-libnmap
scapy-python3
ansible
jupyter
psutil
pika
eel"
https://github.com/tmobile/pacbot,github.com,/tmobile/pacbot,744,127,744,8,23627,1040,2019-10-11T17:51:56,2018-10-04T23:29:44,371,0,0,0,0,0,0,0,0,111,345,27,318,239,1,238,"{'Java': 7159165, 'TypeScript': 3100425, 'JavaScript': 1019228, 'CSS': 988253, 'HTML': 967839, 'Python': 373741, 'Shell': 2730, 'Dockerfile': 279}",
https://github.com/tmux/tmux,github.com,/tmux/tmux,15351,1039,15351,25,10658,7985,2019-10-19T21:01:25,2007-07-09T19:04:12,4485,575,485,507,519,292,683,416,844,343,1951,10,1941,300,3,297,"{'C': 1539746, 'Roff': 135004, 'Yacc': 31147, 'Shell': 23834, 'M4': 13538, 'Awk': 8608, 'Makefile': 4280, 'Perl': 1660}",
https://github.com/tnich/honssh,github.com,/tnich/honssh,311,63,311,2,397,202,2018-04-04T16:24:15,2013-08-11T15:38:57,1697,0,0,0,7,40,26,118,3,8,127,7,120,21,0,21,"{'Python': 258192, 'Shell': 7076}",
https://github.com/tokyoneon/Armor,github.com,/tokyoneon/Armor,163,31,163,0,355,5,2018-11-07T21:45:42,2018-11-06T18:43:02,1,0,0,0,0,0,0,0,0,5,2,0,2,2,0,2,{'Shell': 10629},
https://github.com/tomac/yersinia,github.com,/tomac/yersinia,291,49,291,4,642,116,2019-04-23T12:54:58,2013-05-15T19:15:19,2168,0,0,0,15,10,2,0,88,0,62,7,55,21,0,21,"{'C': 1098785, 'M4': 28635, 'Roff': 12390, 'Shell': 4737, 'Makefile': 1335}",
https://github.com/tomato42/tlsfuzzer,github.com,/tomato42/tlsfuzzer,276,62,276,0,6257,884,2019-10-18T16:42:49,2015-01-08T15:41:49,1744,0,0,0,0,0,72,126,209,296,602,247,355,282,9,273,"{'Python': 2360278, 'Makefile': 1133}",tlslite-ng>=0.8.0-alpha27
https://github.com/tomchop/malcom,github.com,/tomchop/malcom,926,200,926,1,15873,708,2017-11-29T16:31:51,2013-06-04T15:06:26,1639,0,0,0,231,171,302,0,4,0,66,13,53,24,0,24,"{'Python': 250307, 'HTML': 52005, 'JavaScript': 21861, 'CSS': 5977, 'Shell': 393}","Flask==0.10.1
Flask-Login==0.2.11
Flask-Restful==0.3.2
Jinja2==2.7.3
MarkupSafe==0.23
Twisted==15.0.0
Werkzeug==0.10.1
argparse==1.2.1
beautifulsoup4==4.3.2
cffi==0.8.6
characteristic==14.3.0
cryptography==0.7.2
dnspython==1.12.0
enum34==1.0.4
geoip2==2.1.0
gevent==1.0.1
gevent-websocket==0.9.3
greenlet==0.4.5
ipaddr==2.1.11
itsdangerous==0.24
lxml==3.4.1
maxminddb==1.1.1
netifaces==0.10.4
passlib==1.6.2
pyOpenSSL==0.14
pyasn1==0.1.7
pyasn1-modules==0.0.5
pycparser==2.10
pycrypto==2.6.1
pymongo==3.0
python-dateutil==2.4.0
redis==2.10.3
requests==2.5.1
service-identity==14.0.0
six==1.9.0
wsgiref==0.1.2
zope.interface==4.1.2
pytz
aniso8601==0.92
simplejson==3.7.0
flask-restful-swagger==0.19"
https://github.com/tomnomnom/meg,github.com,/tomnomnom/meg,364,70,364,9,71,85,2019-10-01T13:04:44,2016-12-01T16:50:52,1033,0,0,0,0,0,0,6,46,25,54,18,36,10,3,7,"{'Go': 16060, 'Shell': 1542}",
https://github.com/tools/godep,github.com,/tools/godep,5642,477,5642,64,726,328,2018-01-26T22:05:26,2013-05-01T07:55:10,1731,0,0,0,75,38,122,80,9,4,563,79,484,178,0,178,{'Go': 156697},
https://github.com/toolswatch/vFeed,github.com,/toolswatch/vFeed,724,199,724,0,547,79,2017-11-25T12:05:08,2013-05-22T21:57:49,1647,0,0,0,29,7,13,23,7,0,84,9,75,15,3,12,{'Python': 67955},
https://github.com/torque59/Nosql-Exploitation-Framework,github.com,/torque59/Nosql-Exploitation-Framework,531,136,531,0,2923,151,2018-04-26T04:59:40,2013-12-26T17:46:11,1581,0,0,0,1,24,76,37,3,10,159,37,122,147,31,116,"{'Python': 83133, 'Shell': 355}","pymongo == 3.6.1
redis == 2.10.6
redis-dump-load==1.0
Ghost.py == 0.2.3
requests
Cython==0.24
cassandra-driver
CouchDB==1.1
scapy
shodan==1.5.5
starbase == 0.3.3
termcolor == 1.1.0
#pcapy == 0.10.10"
https://github.com/torque59/nosqlpot,github.com,/torque59/nosqlpot,96,21,96,0,52,32,2017-01-19T14:15:57,2015-04-03T15:53:03,656,0,0,0,0,0,23,6,3,0,6,3,3,2,0,2,{'Python': 9540},"twisted
redis_protocol
fakeredis
cherrypy"
https://github.com/trailofbits/algo,github.com,/trailofbits/algo,14805,1299,14805,2,2636,988,2019-10-09T06:34:06,2016-05-15T03:42:49,1242,0,0,0,0,0,0,374,330,157,1616,53,1563,485,7,478,"{'Python': 51159, 'Shell': 15267, 'Dockerfile': 1380, 'Makefile': 777}","ansible==2.8.3
netaddr"
https://github.com/trailofbits/grr,github.com,/trailofbits/grr,212,26,212,0,1900,55,2019-09-04T16:41:09,2016-10-03T20:47:53,1065,0,0,0,0,0,0,17,3,27,10,4,6,3,0,3,"{'C++': 280405, 'C': 27070, 'Assembly': 8569, 'CMake': 7931, 'Shell': 6532, 'Objective-C': 612, 'GDB': 251}",
